att_angle_horizon,air_len_xy
0.0,0.0
0.0753278660464781,1.812312709811706
0.0751150900664382,1.8303680410478007
0.0755041104416144,1.8565338340348447
0.0740952841670703,1.8695257781129853
0.0754487578683447,1.8896855223575093
0.0772521340783395,1.894191032369789
0.0773466881088048,1.9173770506246703
0.0763916926048807,1.9273369589869709
0.0756575917062087,1.9535023201795407
0.0749599418030881,1.9643120618024663
0.0749060730406812,1.9950930415720336
0.0724846949277684,2.0058316986379
0.0681132603545816,2.026747085447324
0.0633661992200971,2.0217731524372957
0.0614293675190537,2.029853779490612
0.0626516519459892,2.018051500751686
0.0633683236094544,2.025439299203416
0.0637665186801053,2.0205939297634647
0.0656234482640664,2.0250185861971444
0.0661172987214033,2.020726469786886
0.065074846133721,2.0175618444405266
0.063246678958337,1.9977246862067068
0.0637632508537558,1.9902660855598684
0.0643739518210226,1.969775001482668
0.0644082960330828,1.957856637176401
0.0640186696272881,1.9282048316368343
0.0630675816274399,1.9075091299677165
0.0585465940709323,1.8702268417985928
0.056650891090023,1.8601486653616044
0.0579790028727447,1.8352303347869956
0.0600684548972794,1.8407775793976655
0.0611838397797339,1.827650377371857
0.0616661883492211,1.8288485424661236
0.0612075485769879,1.801534959544591
0.0623232697737404,1.79605427989531
0.0627199518925731,1.7750857178839128
0.0605300784153138,1.7777880394957817
0.0561863951868635,1.7508523748393734
0.0538389372996081,1.7324240561168385
0.0533637682093444,1.6947066329238174
0.0523992562455568,1.6632548156941636
0.0494601017474881,1.6202983664269617
0.0447039825018107,1.5896042547238458
0.0371610452797536,1.5567575076522888
0.0337024203248727,1.528040936532949
0.0347306769330211,1.485066539575789
0.0413001271586126,1.4627229924055212
0.0488232574060448,1.4377021355001194
0.0563978321706142,1.4396733428768735
0.0596758069715695,1.430592095215667
0.0600453046350081,1.4356964976670858
0.0595240959651309,1.4240240923781122
0.0590410415123815,1.415758191526461
0.0575889154522193,1.389816843405267
0.0595693292466895,1.3853533203808162
0.0642083623584143,1.3691447122134368
0.0694176021715459,1.3785577477894906
0.0733618432464884,1.3867412564151844
0.0751688345177895,1.4187233694180943
0.0745559991840217,1.440949123454829
0.07258898347966,1.48403159848742
0.069798234087517,1.5168454689169295
0.0671928284568486,1.5680231339097683
0.0640921164322741,1.6027731051597287
0.0630219302618321,1.6506109307150716
0.0625607897414771,1.6829267130816428
0.0629735380665537,1.7242248374455418
0.0624051344757634,1.7427090411367363
0.0616129654620842,1.76606854985236
0.1075834344149031,5.332825719868203
0.1069633199312993,5.3753781090894135
0.1033919204428117,5.425007877636998
0.0988692084745818,5.459471039839015
0.0990636620431473,5.504166718694562
0.0984494464643506,5.525227589055508
0.0981364030206302,5.549219382979344
0.0980219738960737,5.536292457267566
0.1003599376176974,5.526823678047916
0.1062613418922406,5.480218314063397
0.1109030528181204,5.436251006657435
0.1087142429180029,5.362801293510593
0.1062952188071372,5.294157558829559
0.1037741320234722,5.21493579097126
0.104320801640323,5.138351205901119
0.1077985764866875,5.07082783437737
0.1089235526230458,5.012142764162533
0.1093232453989503,4.970199534051938
0.11090192259171,4.936068008414632
0.1121042350388119,4.920844350312362
0.112428319218602,4.915536963975787
0.1087662080361528,4.9203413367782565
0.1070422528774981,4.924710266723037
0.1079176268560841,4.925065458044741
0.1108566507540061,4.940793704756004
0.1090852294870099,4.9390826157245336
0.1064797730344423,4.946420891886627
0.1047381522367248,4.943256436993137
0.1062118764137276,4.94075907069612
0.1080586293128542,4.949598388011967
0.1083553860417002,4.958535736968945
0.1050608795217444,4.977296505099007
0.1020441622346016,5.015509086942409
0.0973518806391657,5.033414891144982
0.09493169801603,5.070568589481134
0.0931078216787787,5.10840352971268
0.0950037699180247,5.159654863355942
0.1025675475089903,5.2065585473908085
0.1094027485559776,5.264671965229083
0.1123061771626281,5.313340692850717
0.1139342304197141,5.360084151212639
0.1108028747665082,5.396837791433384
0.1050571211382781,5.4328012954464375
0.1000631685404108,5.469690578230719
0.0958845571131743,5.510549217961132
0.0949574863137926,5.540858431825073
0.0959758306055863,5.571725566145811
0.0971703135418929,5.615531051493302
0.1004752446385413,5.666339877450855
0.1080603083887676,5.71837903034822
0.1147060724053631,5.781618886312262
0.1154889229275982,5.83199179452159
0.1108944130783932,5.891690997636562
0.1061101386275364,5.923070611299861
0.1037712079826657,5.954132333593334
0.1041529074191946,5.966337626365351
0.1040566926925117,5.983387065397015
0.1018774409208352,5.980012023279368
0.1579574279782409,6.397225658543964
0.1568713591468422,6.405578072795122
0.1533615198019361,6.4341510077854895
0.1531038520835927,6.459771904762361
0.1524558448624567,6.502725757482966
0.1562256970655038,6.5427378324541055
0.1592024238338135,6.594436068942114
0.1629870727078121,6.645498630064352
0.164868388624129,6.711078282692681
0.1672692426301153,6.768080112521985
0.1653473895435636,6.825023437378247
0.1618285869245747,6.869346001084267
0.1577497040107023,6.909650744107027
0.1590956640301752,6.937200106980421
0.1610537932215761,6.971251719033416
0.1646340035710246,6.991201251124251
0.1637867915158551,7.027161408653356
0.163006555375624,7.054320332065216
0.1600765672844226,7.093934219147845
0.1585779282073996,7.1269486764554415
0.1570018768368127,7.17876435811734
0.1577617960524313,7.223400216648361
0.1537540734092645,7.272050324679852
0.1503057286597701,7.310790684925252
0.1477416325821751,7.357990390537968
0.1508270108364178,7.398196870487309
0.152860494833517,7.45122609469667
0.1539170180092527,7.4991731441536285
0.1515386003631248,7.541375540077658
0.1516788848332484,7.56594704202505
0.1519103926054978,7.594518078995473
0.1546196867783348,7.6141527387054895
0.1550952028500427,7.652481360722562
0.153808978122123,7.687107150812014
0.1489085462964825,7.720274257405251
0.1456501199228871,7.741851362199329
0.1405709790665735,7.760247087549584
0.1404842802961791,7.76326543600852
0.1412094116079617,7.775884955372369
0.1411092444388544,7.7804801692661885
0.1401343247119756,7.795125022396737
0.1421675492328727,7.797784018620599
0.1413823933609612,7.811794195917669
0.139983684155957,7.813777185830935
0.1373061500552552,7.817836786909478
0.1369180367619382,7.824822977732858
0.1395017005475757,7.834134578902411
0.1447473685940828,7.844839271104935
0.1475280147898891,7.86864378195069
0.1471520376629753,7.891180471136934
0.1423392314287488,7.912889667237804
0.1373396227471156,7.914964309993249
0.1323019422614219,7.910487533237396
0.1318484491031893,7.892786928549683
0.1293927323957004,7.86837183700901
0.1336325030521091,7.830177736444312
0.1379884257718765,7.794103794703165
0.1484132337725706,7.749973142246938
0.15398420657065,7.725931343214524
0.1534311677067961,7.683138460206523
0.1428688708185927,7.646827456691492
0.1340963339515321,7.58978939952918
0.130212581502825,7.534728363734502
0.136136451750356,7.464716152961185
0.152232720970174,6.779571514452135
0.1544812244003056,6.833575765908642
0.1547041469089951,6.882287404133385
0.1554357957305356,6.938457984488369
0.1540691699517315,6.977110489333012
0.1501325260066487,7.01553842218668
0.1494642790498478,7.062761387583821
0.1456045483973898,7.0910677301888425
0.1430164507463732,7.125263046407126
0.1421071622085582,7.142085022851405
0.1432010323562502,7.165784075798278
0.1443617898867205,7.184953591092277
0.1413776908196324,7.211377873913823
0.1396316656264667,7.230282499302248
0.1372982628782468,7.236275522082802
0.138118223703031,7.257684282515527
0.135989562092014,7.270523735489879
0.1348434117492005,7.288537227072403
0.133510040731065,7.310319843695677
0.1313690214901372,7.320351768763
0.127365352317365,7.32181063271616
0.128687574491515,7.318944578641886
0.1233239061078732,7.295445420236251
0.124393091822233,7.295646478614847
0.1299669347710491,7.275432314372378
0.1335281097600978,7.27063163983719
0.1311792665324731,7.246609331875038
0.1308983936770988,7.243062909230939
0.1305303777314887,7.250148442658243
0.1271113078823043,7.27362223118033
0.1245793853294041,7.294842909270736
0.1250180454764979,7.311215478729484
0.1227342283218627,7.295074827970398
0.1210191759385004,7.288426795015526
0.1193485751076798,7.264650881354684
0.1189429465091765,7.249452019682088
0.1199330509224514,7.225581653279583
0.1233050605793245,7.207623960723599
0.1258633453209612,7.172300644256568
0.1265896999318192,7.148423635653236
0.1253570353751019,7.103014550713422
0.1215518555172126,7.075854055236307
0.1151509455058475,7.031431864648499
0.1150133276198221,6.99013412938437
0.1180830031645173,6.942405195299792
0.1194384993727076,6.90797306189264
0.1186180704305746,6.865185866158768
0.1175864942360526,6.838664474380023
0.1153898947089634,6.809080663820841
0.1154213568551886,6.793252532937328
0.1147424963784175,6.775332810214452
0.1173177710814093,6.771089658710861
0.1175771744386386,6.763798145402246
0.1154939549382996,6.766218058376906
0.1132219456802074,6.756999822384567
0.1137907744428103,6.759921251066024
0.112197551825214,6.7543258636078685
0.1113053618334888,6.75550241738406
0.1084444182996544,6.736751140950431
0.1038743664043571,6.709991224846512
0.0980227768807252,6.659273304859864
0.0990675738026279,6.612942548260071
0.0687844563161353,4.36047362582632
0.067842291543753,4.407829580630082
0.0680416500153782,4.434319982631006
0.0659221770921425,4.469010761356188
0.0656618600505336,4.482069555988799
0.0629366077192339,4.502445028292184
0.0632389951290237,4.502095196658386
0.0640040183569499,4.51109149818534
0.0686429412821662,4.501858043807052
0.0713124925953844,4.500992768678327
0.0713089376243197,4.475700098521933
0.0684999800195056,4.462325468735863
0.0652818216148343,4.418440784134874
0.063210198097111,4.390987172299979
0.0642524699657136,4.335769381644905
0.0641710862279121,4.294549952332078
0.0668396736203904,4.233437252730013
0.0698307473831309,4.188779399097338
0.0741095614830735,4.133865534373558
0.0754520140267862,4.100690942180092
0.0771244171876853,4.065659493599144
0.0782460381331975,4.052923973427031
0.0815528874260568,4.036533518527751
0.0819702077280457,4.045115412865624
0.0841406395429377,4.04290032709519
0.0840938127031421,4.070168551201196
0.084484819528063,4.078443299663961
0.081578657003824,4.108942281003238
0.0818196678563064,4.114587669569097
0.0791511521542632,4.131679462441707
0.0785631755149409,4.1186034605790605
0.0777078926785538,4.110700532341647
0.08250819680431,4.074586529326849
0.0856309735644472,4.049330535470501
0.0891734829931502,4.003497566436254
0.0886958095027178,3.9713657045312183
0.0887438610937924,3.919172386131085
0.0847812804197179,3.882114128315804
0.0803273707738186,3.8273058635753023
0.0738404411627699,3.7793871187480472
0.069018838473697,3.7064428282966206
0.0641822337222369,3.654193622820653
0.0629779169906606,3.5830737639899763
0.0600681803312918,3.529272525630496
0.0598371452607331,3.4645372618207677
0.0609580220774196,3.422987949028372
0.0654736076578657,3.3714875345888555
0.0665694810045702,3.3444242199754224
0.0681956006325121,3.30443246363323
0.0697873582173854,3.2952965980996303
0.0747014905531976,3.275454047093251
0.0762796888166698,3.28758571329235
0.078104753189113,3.288462660935488
0.0747774737284058,3.31384713686658
0.0729399355214738,3.3214554942563157
0.0928017304240976,5.957745030501392
0.0918585457748257,5.945604297674075
0.0930464616533604,5.9218876998121095
0.0926458932489124,5.878170620986981
0.092013136976947,5.834716552003764
0.0876614694648351,5.778607435245719
0.0867010759057657,5.72599376835539
0.0897705486508877,5.660104805735173
0.0941344794698568,5.599521631216968
0.0953690412600101,5.537967399997858
0.0965502548009825,5.479854370111267
0.0952584625656543,5.414040452003612
0.0932749593188287,5.359690596404863
0.0915853911479164,5.297963409832059
0.0905955916730974,5.24020101540822
0.0872211348887913,5.167836143338066
0.0899017388223713,5.112621173017193
0.0916959298147767,5.046987890435498
0.0899305917630829,4.9994886808146495
0.0894499727745863,4.943011217419787
0.0923030245206959,4.89447046547561
0.0914522534939399,4.831030636889979
0.0906662100108709,4.778864110328729
0.0885079608902561,4.724581183850559
0.0876845740544255,4.691990274430146
0.0851763777263566,4.654684583378355
0.0858149488244898,4.638780334308915
0.0882793170710513,4.612916553962055
0.0888626639637888,4.604505263299048
0.0860188483008721,4.592769540946533
0.0872628171522565,4.602071527494138
0.0849695336122814,4.606278881182619
0.0834284954314885,4.627089310690232
0.0817783017423509,4.6391782531447046
0.0822972071923701,4.663081184567293
0.0809732609630795,4.671240629652897
0.0818647389815499,4.69395184348123
0.0756242312895203,4.699261282122094
0.0769353488955095,4.7334909339643385
0.0797478440582438,4.7489413924487085
0.0832366752950956,4.787374495481264
0.0824298175007965,4.817081167788861
0.0798475954709962,4.853105638661493
0.0771774045050365,4.8802678768928205
0.073490387936829,4.912922036994902
0.072707678257822,4.935640533121052
0.0757711752784594,4.956872694227196
0.0769189975270502,4.972386798251769
0.0789494585437277,4.9847488580478485
0.0797761551868188,4.993792219054333
0.0830386501187863,4.994127389782627
0.0826774368207631,4.989435034263268
0.0787905846516275,4.976951696551176
0.1528061825449468,9.957603650188894
0.141376683170835,9.96102300689476
0.1335296328069261,9.946113210755014
0.137400032747657,9.969367787870851
0.1471454492197401,9.9849679358067
0.1558840518145957,10.02332068740134
0.1611559725538238,10.056381577473154
0.1646772099018963,10.090303276400704
0.1652351106532228,10.097135471708512
0.1670208661424302,10.106359207323766
0.167847540960877,10.093215908363648
0.1698902903770424,10.089678683205497
0.1701233573080727,10.066745480960645
0.1703578600642892,10.051148559724574
0.1722728459453044,10.016933827383356
0.1797579169350758,10.006677124115487
0.1845196441411628,9.969711194781649
0.1833473890259601,9.955204818990444
0.1781893031257932,9.927921089084032
0.1748045624673054,9.91445548560311
0.1741696106374711,9.882124538830858
0.1769568898977137,9.872516927005428
0.1785010127595471,9.85018251765764
0.176684384768777,9.850701087148078
0.1714150999560468,9.83618916249071
0.1651011246781306,9.83450779609613
0.1587852105780045,9.816860342133523
0.1573716390232929,9.824893623713034
0.1601465490094915,9.83215870822896
0.1652648699028717,9.87166030776256
0.1667504384601335,9.904709971203092
0.1671403449455321,9.963613763893482
0.1656044729553157,10.01350087505629
0.1618367098459653,10.075923983092764
0.1562838563643979,10.115209281656975
0.156960493440876,10.177102441817205
0.1651069246981391,10.220911114003332
0.1741884799876722,10.269813867879863
0.1779975741195603,10.297714471690895
0.1799471392378646,10.328785770741693
0.1807795351278653,10.326422844295925
0.1800264141820853,10.32641346196892
0.1783829770613388,10.3156279901206
0.1747730692918984,10.30571359377151
0.1676007219679646,10.282036630853296
0.1632973216715625,10.279207087543863
0.1627069743400121,10.260034420098448
0.1653743063493919,10.262654595305431
0.1676443657056223,10.2528603307724
0.1699971072316669,10.27086901941084
0.1670245364329957,10.277519460426587
0.1651931677938117,10.310210604342874
0.160313119512865,10.324269068334448
0.1596714098116015,10.367563212656972
0.15537917480969,10.388914591558226
0.1531401074956322,10.433210451977873
0.1509417576871139,10.45561870852936
0.151554572029969,10.495130820334412
0.1777613104683502,9.34078672137891
0.1814521750001023,9.31390285591143
0.1772215673724657,9.268865469933884
0.1761187148455129,9.245817375718282
0.1740089917864771,9.203170272348196
0.1761111725445892,9.16633549157167
0.1808396965757657,9.094947655403216
0.1896491908275406,9.047773111556388
0.1939237940420457,8.98699484612389
0.1958495059331375,8.969604371420855
0.1920465512096258,8.956345896399068
0.1846485187286282,8.975895737336057
0.1740264851511386,8.977620011170133
0.1608760583233293,8.984453544769694
0.1504927806664234,8.966286612827039
0.1490232008355763,8.950028687973548
0.157368202054255,8.93662464716528
0.1718907408047806,8.950736860181829
0.1799736682476523,8.960364745614504
0.1804375135278681,8.990438296402345
0.1745026849605943,8.997209469422073
0.1666314681614676,9.014745866043326
0.1618120464991374,9.016243023584972
0.1591342911207322,9.015687702251146
0.163510032982698,9.022620255011631
0.1711185736387388,9.026767837027808
0.1740329162382665,9.034109995651212
0.1763541049793642,9.040953701884511
0.1776295454100672,9.036524030696366
0.1798626556401136,9.032113436892104
