x,y,z,rgba,ppmm,intensity,distance,anemometer,anemometer_dir,local_wind,local_wind_dir,drone_x,drone_y,drone_z
0.0355740471568069,0.07040264353706725,0.042196827961547,4284311132,129.0,5.0,2.0,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.17145709625421546,0.1907697167310468,0.21303298134259308,4284771168,120.0,6.0,2.0399999618530273,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.17515729221177168,0.2402358236685022,0.18024369047758526,4284705887,112.0,6.0,1.9800000190734863,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.20905377800780656,0.25278491218987287,0.2155436819844816,4284705630,104.0,5.0,1.9700000286102295,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.20854982411332657,0.25368674026074406,0.2088531346065281,4283982164,96.0,5.0,1.9800000190734863,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.20165426615370308,0.25494528145950723,0.22183714172066615,4283521104,87.0,5.0,2.0199999809265137,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.20922639025881296,0.26435104865028314,0.1996900395695036,4283717708,80.0,5.0,2.0299999713897705,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.18092889782310806,0.249482795027455,0.22740192990217523,4283455822,72.0,5.0,2.0,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.19764528735577613,0.25628308321998255,0.2164550714148028,4283652174,66.0,5.0,1.9800000190734863,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.17109465248104527,0.2449490893446761,0.25664920586472917,4283586639,58.0,5.0,1.9500000476837158,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.17087445067749485,0.24677553698798632,0.25696074658521084,4283455567,51.0,5.0,2.0,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.18808076990985256,0.2552583939693256,0.2333133507323204,4283586641,44.0,5.0,1.940000057220459,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.16324467799964282,0.2400066649646594,0.2800720145861426,4283587149,37.0,5.0,1.909999966621399,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.16367090378869875,0.24106831017085656,0.28595736979678676,4283390289,30.0,5.0,1.9199999570846558,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.155662271249831,0.2362124412798045,0.2925030237080044,4283652175,23.0,6.0,1.909999966621399,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.15436872353119924,0.2360265242768892,0.293331058859021,4283651662,18.0,6.0,1.909999966621399,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.15510921184024795,0.23862559625517862,0.29276594028161895,4283520590,12.0,6.0,1.899999976158142,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.14768024903402477,0.23455114695638518,0.3108692891172353,4283258701,12.0,6.0,1.8899999856948853,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.14580904984869392,0.23542328307046634,0.31572638693144484,4283258701,12.0,6.0,1.8799999952316284,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.14428919812385033,0.23027911272399523,0.30997986634027797,4283455309,12.0,6.0,1.8799999952316284,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.14044067174686603,0.22904151411656504,0.31763105396125013,4283455312,12.0,5.0,1.8700000047683716,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.1377115610426216,0.2305957234311828,0.3255078291092133,4283586382,12.0,5.0,1.8799999952316284,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.1389163070224626,0.22883492199200828,0.3233836835977293,4283520848,12.0,5.0,1.8799999952316284,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.14038409185380374,0.23151941125058012,0.3223602888968422,4283390030,12.0,5.0,1.8700000047683716,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.13616434094080887,0.22997993575056494,0.3157990763351677,4283455821,10.0,5.0,1.8700000047683716,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.13413259548831036,0.22634527626585532,0.325255104487983,4283520848,9.0,5.0,1.8700000047683716,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.13750364128187442,0.22796914048293754,0.32187857772912665,4283521105,9.0,5.0,1.8700000047683716,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.13583719501238534,0.2250134687204648,0.32572873968608107,4283651921,7.0,5.0,1.8700000047683716,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.13276341424962368,0.2249622776456912,0.32436673108123415,4283651920,6.0,6.0,1.8700000047683716,0.088,,,,27.14174113800982,-43.34580526845821,0.0
0.1354888603209261,0.22275474266124182,0.3251084475363335,4283651920,5.0,5.0,1.8700000047683716,0.088,,,,27.14174113800982,-43.34580526845821,0.0
