x,y,z,rgba,ppmm,intensity,distance,anemometer,anemometer_dir,local_wind,local_wind_dir,drone_x,drone_y,drone_z
80.57973317344619,-28.095786716182737,0.111767627295638,4286222706,0.0,11.0,14.890000343322754,1.4270000100135802,50.59999847412109,1.1319974660873413,116.84464263916016,68.58398686686996,-25.773739660158757,10.087339401245115
80.57973317344619,-28.095786716182737,0.111767627295638,4286222706,0.0,11.0,14.789999961853027,1.4520000100135804,50.59999847412109,1.1598447561264038,115.40257263183594,68.58398686686996,-25.773739660158757,10.087339401245115
80.24710074529744,-28.066768937075217,0.3844905021581812,4286354034,0.0,11.0,14.75,1.4770000100135805,53.29999923706055,1.1709346771240234,111.56503295898438,68.58599694736768,-25.77523047942668,10.084112167358398
80.24710074529744,-28.066768937075217,0.3844905021581812,4286485106,0.0,11.0,14.729999542236328,1.4920000076293944,53.29999923706055,1.1709346771240234,111.56503295898438,68.58599694736768,-25.77523047942668,10.084112167358398
80.22646302305935,-28.11888252115676,0.411557851842451,4286681716,0.0,11.0,14.770000457763672,1.5070000052452088,53.29999923706055,1.099228858947754,107.80288696289062,68.58764880441595,-25.77272440772504,10.079580307006836
80.21718560967498,-28.118964436493748,0.4187709433043594,4286747766,0.0,12.0,14.739999771118164,1.522000002861023,54.400001525878906,1.0255485773086548,104.4177474975586,68.58764880441595,-25.77272440772504,10.079580307006836
80.21718560967498,-28.118964436493748,0.4187709433043594,4286747766,0.0,12.0,14.880000114440918,1.5289999961853027,54.400001525878906,0.9588438272476196,102.80211639404295,68.58764880441595,-25.77272440772504,10.079580307006836
80.33329794536958,-28.19648954928632,0.3128902151841952,4286813558,0.0,12.0,14.90999984741211,1.5359999895095826,55.0,0.9263646006584167,102.34584045410156,68.58958809042815,-25.77300383988768,10.081457138061523
80.97539433012432,-28.568427132874824,-0.5012449070504328,4291940055,0.0,11.0,14.979999542236328,1.0039999961853028,35.599998474121094,1.1737614870071411,108.7049789428711,68.56836690282216,-25.775638004764915,10.09474754333496
80.22649953404337,-28.3379827327292,0.1804144183086737,4292401118,0.0,11.0,14.699999809265137,0.997000002861023,35.0,1.2029385566711426,111.78572082519533,68.56842988642165,-25.77379833441228,10.092985153198242
80.22649953404337,-28.3379827327292,0.1804144183086737,4292467426,0.0,11.0,14.640000343322754,0.9880000054836272,35.0,1.2029385566711426,111.78572082519533,68.56842988642165,-25.77379833441228,10.092985153198242
80.00510460163623,-28.21119230856202,0.3915334961868222,4292270559,0.0,11.0,14.630000114440918,0.9790000081062316,35.0,1.2232025861740112,117.557861328125,68.56748943775892,-25.777986323460937,10.096364974975586
79.9985901346429,-28.20772589519577,0.3978184049023827,4292139485,0.0,11.0,14.609999656677246,0.9720000088214874,34.599998474121094,1.2106531858444214,121.06836700439452,68.56748943775892,-25.777986323460937,10.096364974975586
